2022-01-02 13:13:27.943 | INFO     | __main__:<module>:83 - | start training .... | current model feilong_conv_b2 |
2022-01-02 23:51:43.564 | INFO     | __main__:<module>:254 - | epoch : 9 | CVC-300 : 0.9134501902138381 | CVC-ClinicDB : 0.9362024189076622 | CVC-ColonDB : 0.8686316178125916 | ETIS-LaribPolypDB : 0.8568571013539074 | Kvasir : 0.947529576566374 |
2022-01-02 23:51:43.564 | INFO     | __main__:<module>:262 - | epoch : 9 | val done |
2022-01-02 23:52:21.749 | INFO     | __main__:<module>:127 - | epoch : 10 | training done |
2022-01-02 23:52:34.865 | INFO     | __main__:<module>:254 - | epoch : 10 | CVC-300 : 0.935687286864384 | CVC-ClinicDB : 0.9212779560309029 | CVC-ColonDB : 0.8472684165288745 | ETIS-LaribPolypDB : 0.83676553626383 | Kvasir : 0.9304300687848615 |
2022-01-02 23:52:34.865 | INFO     | __main__:<module>:262 - | epoch : 10 | val done |
2022-01-02 23:53:12.622 | INFO     | __main__:<module>:127 - | epoch : 11 | training done |
2022-01-02 23:53:25.853 | INFO     | __main__:<module>:254 - | epoch : 11 | CVC-300 : 0.9319774965485013 | CVC-ClinicDB : 0.9565229931643778 | CVC-ColonDB : 0.8665548394988724 | ETIS-LaribPolypDB : 0.8623501703633133 | Kvasir : 0.9398571214411829 |
2022-01-02 23:53:25.853 | INFO     | __main__:<module>:262 - | epoch : 11 | val done |
2022-01-02 23:54:03.114 | INFO     | __main__:<module>:127 - | epoch : 12 | training done |
2022-01-02 23:54:16.088 | INFO     | __main__:<module>:254 - | epoch : 12 | CVC-300 : 0.9450205379802302 | CVC-ClinicDB : 0.9502475045082174 | CVC-ColonDB : 0.8957955950816432 | ETIS-LaribPolypDB : 0.8991132927138792 | Kvasir : 0.9275705111872234 |
2022-01-02 23:54:16.088 | INFO     | __main__:<module>:258 - | epoch : 12 | CVC-300 : 0.9450205379802302 | CVC-ClinicDB : 0.9502475045082174 | CVC-ColonDB : 0.8957955950816432 | ETIS-LaribPolypDB : 0.8991132927138792 | Kvasir : 0.9275705111872234 |
2022-01-02 23:54:16.088 | CRITICAL | __main__:<module>:259 - | epoch : 12 | best_val_dice_score : 0.9235494882942387 |
2022-01-02 23:54:55.022 | INFO     | __main__:<module>:127 - | epoch : 13 | training done |
2022-01-02 23:55:08.328 | INFO     | __main__:<module>:254 - | epoch : 13 | CVC-300 : 0.93241353054234 | CVC-ClinicDB : 0.9548733387390992 | CVC-ColonDB : 0.8907077118896006 | ETIS-LaribPolypDB : 0.8742082637658861 | Kvasir : 0.9479573990648311 |
2022-01-02 23:55:08.329 | INFO     | __main__:<module>:262 - | epoch : 13 | val done |
2022-01-02 23:55:45.583 | INFO     | __main__:<module>:127 - | epoch : 14 | training done |
2022-01-02 23:55:58.869 | INFO     | __main__:<module>:254 - | epoch : 14 | CVC-300 : 0.9387197270108922 | CVC-ClinicDB : 0.9539395429725399 | CVC-ColonDB : 0.8937772964438803 | ETIS-LaribPolypDB : 0.884952959819559 | Kvasir : 0.9461870868125504 |
2022-01-02 23:55:58.870 | INFO     | __main__:<module>:262 - | epoch : 14 | val done |
2022-01-02 23:56:36.789 | INFO     | __main__:<module>:127 - | epoch : 15 | training done |
2022-01-02 23:56:50.031 | INFO     | __main__:<module>:254 - | epoch : 15 | CVC-300 : 0.9452880908795636 | CVC-ClinicDB : 0.9498581460201785 | CVC-ColonDB : 0.8957523614006236 | ETIS-LaribPolypDB : 0.883708623995079 | Kvasir : 0.9383481355530875 |
2022-01-02 23:56:50.032 | INFO     | __main__:<module>:262 - | epoch : 15 | val done |
2022-01-02 23:57:27.261 | INFO     | __main__:<module>:127 - | epoch : 16 | training done |
2022-01-02 23:57:40.491 | INFO     | __main__:<module>:254 - | epoch : 16 | CVC-300 : 0.9425416717595514 | CVC-ClinicDB : 0.9474272259978334 | CVC-ColonDB : 0.8900908487401726 | ETIS-LaribPolypDB : 0.8870689503752139 | Kvasir : 0.9524756971937391 |
2022-01-02 23:57:40.492 | INFO     | __main__:<module>:258 - | epoch : 16 | CVC-300 : 0.9425416717595514 | CVC-ClinicDB : 0.9474272259978334 | CVC-ColonDB : 0.8900908487401726 | ETIS-LaribPolypDB : 0.8870689503752139 | Kvasir : 0.9524756971937391 |
2022-01-02 23:57:40.492 | CRITICAL | __main__:<module>:259 - | epoch : 16 | best_val_dice_score : 0.9239208788133022 |
2022-01-02 23:58:20.106 | INFO     | __main__:<module>:127 - | epoch : 17 | training done |
2022-01-02 23:58:33.391 | INFO     | __main__:<module>:254 - | epoch : 17 | CVC-300 : 0.8406609889420262 | CVC-ClinicDB : 0.7884230943562435 | CVC-ColonDB : 0.7446527851584022 | ETIS-LaribPolypDB : 0.6578237460881172 | Kvasir : 0.8655625557427732 |
2022-01-02 23:58:33.391 | INFO     | __main__:<module>:262 - | epoch : 17 | val done |
2022-01-02 23:59:10.536 | INFO     | __main__:<module>:127 - | epoch : 18 | training done |
2022-01-02 23:59:23.505 | INFO     | __main__:<module>:254 - | epoch : 18 | CVC-300 : 0.9178840682413298 | CVC-ClinicDB : 0.9275431252825911 | CVC-ColonDB : 0.8486169647868342 | ETIS-LaribPolypDB : 0.8455758350042436 | Kvasir : 0.9248589286419809 |
2022-01-02 23:59:23.506 | INFO     | __main__:<module>:262 - | epoch : 18 | val done |
2022-01-03 00:00:00.716 | INFO     | __main__:<module>:127 - | epoch : 19 | training done |
2022-01-03 00:00:13.920 | INFO     | __main__:<module>:254 - | epoch : 19 | CVC-300 : 0.9317203024144094 | CVC-ClinicDB : 0.9292377456757732 | CVC-ColonDB : 0.8833136050056942 | ETIS-LaribPolypDB : 0.8750809456821032 | Kvasir : 0.9237604702021088 |
2022-01-03 00:00:13.920 | INFO     | __main__:<module>:262 - | epoch : 19 | val done |
2022-01-03 00:00:51.147 | INFO     | __main__:<module>:127 - | epoch : 20 | training done |
2022-01-03 00:01:04.396 | INFO     | __main__:<module>:254 - | epoch : 20 | CVC-300 : 0.9366848781026786 | CVC-ClinicDB : 0.9569753130745817 | CVC-ColonDB : 0.8811269770650559 | ETIS-LaribPolypDB : 0.8404051777347347 | Kvasir : 0.927605411183251 |
2022-01-03 00:01:04.396 | INFO     | __main__:<module>:262 - | epoch : 20 | val done |
2022-01-03 00:01:41.567 | INFO     | __main__:<module>:127 - | epoch : 21 | training done |
2022-01-03 00:01:54.647 | INFO     | __main__:<module>:254 - | epoch : 21 | CVC-300 : 0.9375116993939561 | CVC-ClinicDB : 0.9539820779709596 | CVC-ColonDB : 0.8824508038426792 | ETIS-LaribPolypDB : 0.8639375080557369 | Kvasir : 0.9435591520572439 |
2022-01-03 00:01:54.647 | INFO     | __main__:<module>:262 - | epoch : 21 | val done |
2022-01-03 00:02:32.817 | INFO     | __main__:<module>:127 - | epoch : 22 | training done |
2022-01-03 00:02:46.982 | INFO     | __main__:<module>:254 - | epoch : 22 | CVC-300 : 0.938168536030444 | CVC-ClinicDB : 0.9628398578561124 | CVC-ColonDB : 0.8864090493240675 | ETIS-LaribPolypDB : 0.8696510210702685 | Kvasir : 0.9365595819072853 |
2022-01-03 00:02:46.983 | INFO     | __main__:<module>:262 - | epoch : 22 | val done |
2022-01-03 00:03:24.857 | INFO     | __main__:<module>:127 - | epoch : 23 | training done |
2022-01-03 00:03:37.909 | INFO     | __main__:<module>:254 - | epoch : 23 | CVC-300 : 0.9354956141102274 | CVC-ClinicDB : 0.9558610528901529 | CVC-ColonDB : 0.8891482393491635 | ETIS-LaribPolypDB : 0.8664470098830299 | Kvasir : 0.9381880480462226 |
2022-01-03 00:03:37.909 | INFO     | __main__:<module>:262 - | epoch : 23 | val done |
2022-01-03 00:04:15.336 | INFO     | __main__:<module>:127 - | epoch : 24 | training done |
2022-01-03 00:04:28.656 | INFO     | __main__:<module>:254 - | epoch : 24 | CVC-300 : 0.9449446697021573 | CVC-ClinicDB : 0.9593509719396687 | CVC-ColonDB : 0.8855909054142505 | ETIS-LaribPolypDB : 0.8658448518025991 | Kvasir : 0.9387923652497209 |
2022-01-03 00:04:28.656 | INFO     | __main__:<module>:262 - | epoch : 24 | val done |
2022-01-03 00:05:06.724 | INFO     | __main__:<module>:127 - | epoch : 25 | training done |
2022-01-03 00:05:19.959 | INFO     | __main__:<module>:254 - | epoch : 25 | CVC-300 : 0.9394887454360197 | CVC-ClinicDB : 0.966715464771447 | CVC-ColonDB : 0.890388709947214 | ETIS-LaribPolypDB : 0.8626736654992528 | Kvasir : 0.9275249471627702 |
2022-01-03 00:05:19.959 | INFO     | __main__:<module>:262 - | epoch : 25 | val done |
2022-01-03 00:05:57.231 | INFO     | __main__:<module>:127 - | epoch : 26 | training done |
2022-01-03 00:06:10.414 | INFO     | __main__:<module>:254 - | epoch : 26 | CVC-300 : 0.9369983002413044 | CVC-ClinicDB : 0.9507025465244172 | CVC-ColonDB : 0.8772001704028632 | ETIS-LaribPolypDB : 0.8881743373588179 | Kvasir : 0.9421426567974154 |
2022-01-03 00:06:10.414 | INFO     | __main__:<module>:262 - | epoch : 26 | val done |
2022-01-03 00:06:47.601 | INFO     | __main__:<module>:127 - | epoch : 27 | training done |
2022-01-03 00:07:00.643 | INFO     | __main__:<module>:254 - | epoch : 27 | CVC-300 : 0.9409012502306866 | CVC-ClinicDB : 0.951537741250293 | CVC-ColonDB : 0.8718365815175432 | ETIS-LaribPolypDB : 0.8642900065885516 | Kvasir : 0.9458160449598735 |
2022-01-03 00:07:00.643 | INFO     | __main__:<module>:262 - | epoch : 27 | val done |
2022-01-03 00:07:37.893 | INFO     | __main__:<module>:127 - | epoch : 28 | training done |
2022-01-03 00:07:50.994 | INFO     | __main__:<module>:254 - | epoch : 28 | CVC-300 : 0.9336391127397324 | CVC-ClinicDB : 0.9617617983029969 | CVC-ColonDB : 0.8645400562173151 | ETIS-LaribPolypDB : 0.8696549137447781 | Kvasir : 0.9406460502046788 |
2022-01-03 00:07:50.994 | INFO     | __main__:<module>:262 - | epoch : 28 | val done |
2022-01-03 00:08:28.281 | INFO     | __main__:<module>:127 - | epoch : 29 | training done |
2022-01-03 00:08:41.480 | INFO     | __main__:<module>:254 - | epoch : 29 | CVC-300 : 0.928825096393358 | CVC-ClinicDB : 0.9571873840165085 | CVC-ColonDB : 0.8718596495760597 | ETIS-LaribPolypDB : 0.8739054310146929 | Kvasir : 0.9506393888413048 |
2022-01-03 00:08:41.481 | INFO     | __main__:<module>:262 - | epoch : 29 | val done |
2022-01-03 00:09:21.067 | INFO     | __main__:<module>:127 - | epoch : 30 | training done |
2022-01-03 00:09:34.425 | INFO     | __main__:<module>:254 - | epoch : 30 | CVC-300 : 0.9390011144283219 | CVC-ClinicDB : 0.9689118025869412 | CVC-ColonDB : 0.8893714783984373 | ETIS-LaribPolypDB : 0.8666355746854337 | Kvasir : 0.9397010625314416 |
2022-01-03 00:09:34.425 | INFO     | __main__:<module>:262 - | epoch : 30 | val done |
2022-01-03 00:10:12.437 | INFO     | __main__:<module>:127 - | epoch : 31 | training done |
2022-01-03 00:10:25.936 | INFO     | __main__:<module>:254 - | epoch : 31 | CVC-300 : 0.9464310795669661 | CVC-ClinicDB : 0.9681741806607836 | CVC-ColonDB : 0.8702960531547387 | ETIS-LaribPolypDB : 0.8835510889056738 | Kvasir : 0.9436763185848263 |
2022-01-03 00:10:25.936 | INFO     | __main__:<module>:262 - | epoch : 31 | val done |
2022-01-03 00:11:03.515 | INFO     | __main__:<module>:127 - | epoch : 32 | training done |
2022-01-03 00:11:16.849 | INFO     | __main__:<module>:254 - | epoch : 32 | CVC-300 : 0.9073572596137631 | CVC-ClinicDB : 0.9647562409804866 | CVC-ColonDB : 0.8628152542504258 | ETIS-LaribPolypDB : 0.8466137244262785 | Kvasir : 0.9378868688440014 |
2022-01-03 00:11:16.849 | INFO     | __main__:<module>:262 - | epoch : 32 | val done |
2022-01-03 00:11:54.180 | INFO     | __main__:<module>:127 - | epoch : 33 | training done |
2022-01-03 00:12:07.262 | INFO     | __main__:<module>:254 - | epoch : 33 | CVC-300 : 0.9332198022385865 | CVC-ClinicDB : 0.9424641617292807 | CVC-ColonDB : 0.866011190966938 | ETIS-LaribPolypDB : 0.8882299681231227 | Kvasir : 0.922973888373001 |
2022-01-03 00:12:07.263 | INFO     | __main__:<module>:262 - | epoch : 33 | val done |
2022-01-03 00:12:44.583 | INFO     | __main__:<module>:127 - | epoch : 34 | training done |
2022-01-03 00:12:57.656 | INFO     | __main__:<module>:254 - | epoch : 34 | CVC-300 : 0.9209350955690425 | CVC-ClinicDB : 0.9298862496623235 | CVC-ColonDB : 0.8770773180709757 | ETIS-LaribPolypDB : 0.8539389384279894 | Kvasir : 0.9062304608762248 |
2022-01-03 00:12:57.657 | INFO     | __main__:<module>:262 - | epoch : 34 | val done |
2022-01-03 00:13:34.974 | INFO     | __main__:<module>:127 - | epoch : 35 | training done |
2022-01-03 00:13:48.174 | INFO     | __main__:<module>:254 - | epoch : 35 | CVC-300 : 0.935593953289576 | CVC-ClinicDB : 0.9564843744977791 | CVC-ColonDB : 0.8803606170409592 | ETIS-LaribPolypDB : 0.8594463805362261 | Kvasir : 0.9397631054853496 |
2022-01-03 00:13:48.175 | INFO     | __main__:<module>:262 - | epoch : 35 | val done |
2022-01-03 00:14:25.435 | INFO     | __main__:<module>:127 - | epoch : 36 | training done |
2022-01-03 00:14:38.729 | INFO     | __main__:<module>:254 - | epoch : 36 | CVC-300 : 0.9194592760762765 | CVC-ClinicDB : 0.9435308255469952 | CVC-ColonDB : 0.8690267168438814 | ETIS-LaribPolypDB : 0.8621732290469778 | Kvasir : 0.9358840202406609 |
2022-01-03 00:14:38.730 | INFO     | __main__:<module>:262 - | epoch : 36 | val done |
2022-01-03 00:15:15.901 | INFO     | __main__:<module>:127 - | epoch : 37 | training done |
2022-01-03 00:15:29.091 | INFO     | __main__:<module>:254 - | epoch : 37 | CVC-300 : 0.9449721283584465 | CVC-ClinicDB : 0.9689776104892719 | CVC-ColonDB : 0.876476866224948 | ETIS-LaribPolypDB : 0.8683306593453275 | Kvasir : 0.9463935654948858 |
2022-01-03 00:15:29.092 | INFO     | __main__:<module>:262 - | epoch : 37 | val done |
2022-01-03 00:16:06.295 | INFO     | __main__:<module>:127 - | epoch : 38 | training done |
2022-01-03 00:16:19.473 | INFO     | __main__:<module>:254 - | epoch : 38 | CVC-300 : 0.9388681196789335 | CVC-ClinicDB : 0.9438626903029066 | CVC-ColonDB : 0.8861913742920938 | ETIS-LaribPolypDB : 0.8797915499333692 | Kvasir : 0.9339051874309658 |
2022-01-03 00:16:19.474 | INFO     | __main__:<module>:262 - | epoch : 38 | val done |
2022-01-03 00:16:56.757 | INFO     | __main__:<module>:127 - | epoch : 39 | training done |
2022-01-03 00:17:10.286 | INFO     | __main__:<module>:254 - | epoch : 39 | CVC-300 : 0.9363479383672881 | CVC-ClinicDB : 0.9375589905726859 | CVC-ColonDB : 0.8955481459637484 | ETIS-LaribPolypDB : 0.8652163883360444 | Kvasir : 0.9421749179446888 |
2022-01-03 00:17:10.287 | INFO     | __main__:<module>:262 - | epoch : 39 | val done |
2022-01-03 00:17:48.003 | INFO     | __main__:<module>:127 - | epoch : 40 | training done |
2022-01-03 00:18:01.067 | INFO     | __main__:<module>:254 - | epoch : 40 | CVC-300 : 0.9417677141744939 | CVC-ClinicDB : 0.9453085615967378 | CVC-ColonDB : 0.893238494607683 | ETIS-LaribPolypDB : 0.875773891876459 | Kvasir : 0.9321628133219663 |
2022-01-03 00:18:01.068 | INFO     | __main__:<module>:262 - | epoch : 40 | val done |
2022-01-03 00:18:38.734 | INFO     | __main__:<module>:127 - | epoch : 41 | training done |
2022-01-03 00:18:51.915 | INFO     | __main__:<module>:254 - | epoch : 41 | CVC-300 : 0.9397818121560269 | CVC-ClinicDB : 0.9531232575568334 | CVC-ColonDB : 0.8921752846715196 | ETIS-LaribPolypDB : 0.870226969296653 | Kvasir : 0.9407859398876457 |
2022-01-03 00:18:51.916 | INFO     | __main__:<module>:262 - | epoch : 41 | val done |
2022-01-03 00:19:29.133 | INFO     | __main__:<module>:127 - | epoch : 42 | training done |
2022-01-03 00:19:42.164 | INFO     | __main__:<module>:254 - | epoch : 42 | CVC-300 : 0.9276151568705728 | CVC-ClinicDB : 0.951029336397341 | CVC-ColonDB : 0.8887986689126223 | ETIS-LaribPolypDB : 0.8908606003218991 | Kvasir : 0.9407653304235174 |
2022-01-03 00:19:42.164 | INFO     | __main__:<module>:262 - | epoch : 42 | val done |
2022-01-03 00:20:19.298 | INFO     | __main__:<module>:127 - | epoch : 43 | training done |
2022-01-03 00:20:32.423 | INFO     | __main__:<module>:254 - | epoch : 43 | CVC-300 : 0.9446727333520066 | CVC-ClinicDB : 0.9604811966360384 | CVC-ColonDB : 0.8970624451426904 | ETIS-LaribPolypDB : 0.870995883672024 | Kvasir : 0.9443146645367139 |
2022-01-03 00:20:32.423 | INFO     | __main__:<module>:262 - | epoch : 43 | val done |
2022-01-03 00:21:09.502 | INFO     | __main__:<module>:127 - | epoch : 44 | training done |
2022-01-03 00:21:22.704 | INFO     | __main__:<module>:254 - | epoch : 44 | CVC-300 : 0.9422400774368438 | CVC-ClinicDB : 0.9446929208950641 | CVC-ColonDB : 0.8907081236983009 | ETIS-LaribPolypDB : 0.8878337250271948 | Kvasir : 0.9411013937505618 |
2022-01-03 00:21:22.704 | INFO     | __main__:<module>:262 - | epoch : 44 | val done |
2022-01-03 00:22:00.347 | INFO     | __main__:<module>:127 - | epoch : 45 | training done |
2022-01-03 00:22:14.298 | INFO     | __main__:<module>:254 - | epoch : 45 | CVC-300 : 0.936531306142087 | CVC-ClinicDB : 0.9475463084967721 | CVC-ColonDB : 0.9001770690898535 | ETIS-LaribPolypDB : 0.8781839591185013 | Kvasir : 0.936668887847574 |
2022-01-03 00:22:14.298 | INFO     | __main__:<module>:262 - | epoch : 45 | val done |
2022-01-03 00:22:51.476 | INFO     | __main__:<module>:127 - | epoch : 46 | training done |
2022-01-03 00:23:05.309 | INFO     | __main__:<module>:254 - | epoch : 46 | CVC-300 : 0.9403281472152998 | CVC-ClinicDB : 0.9502381171944188 | CVC-ColonDB : 0.8899948139751642 | ETIS-LaribPolypDB : 0.887142689473523 | Kvasir : 0.937233560443331 |
2022-01-03 00:23:05.309 | INFO     | __main__:<module>:262 - | epoch : 46 | val done |
2022-01-03 00:23:42.435 | INFO     | __main__:<module>:127 - | epoch : 47 | training done |
2022-01-03 00:23:55.508 | INFO     | __main__:<module>:254 - | epoch : 47 | CVC-300 : 0.9499823087284078 | CVC-ClinicDB : 0.939079443124625 | CVC-ColonDB : 0.9003540375623259 | ETIS-LaribPolypDB : 0.8907234629960504 | Kvasir : 0.9386773549293996 |
2022-01-03 00:23:55.513 | INFO     | __main__:<module>:262 - | epoch : 47 | val done |
2022-01-03 00:24:33.102 | INFO     | __main__:<module>:127 - | epoch : 48 | training done |
2022-01-03 00:24:46.164 | INFO     | __main__:<module>:254 - | epoch : 48 | CVC-300 : 0.9466231378934233 | CVC-ClinicDB : 0.9548272420515151 | CVC-ColonDB : 0.9004181968266162 | ETIS-LaribPolypDB : 0.9016896326870315 | Kvasir : 0.9388803162016968 |
2022-01-03 00:24:46.165 | INFO     | __main__:<module>:258 - | epoch : 48 | CVC-300 : 0.9466231378934233 | CVC-ClinicDB : 0.9548272420515151 | CVC-ColonDB : 0.9004181968266162 | ETIS-LaribPolypDB : 0.9016896326870315 | Kvasir : 0.9388803162016968 |
2022-01-03 00:24:46.165 | CRITICAL | __main__:<module>:259 - | epoch : 48 | best_val_dice_score : 0.9284877051320566 |
2022-01-03 00:25:23.679 | INFO     | __main__:<module>:127 - | epoch : 49 | training done |
2022-01-03 00:25:36.873 | INFO     | __main__:<module>:254 - | epoch : 49 | CVC-300 : 0.9376430557487037 | CVC-ClinicDB : 0.9601451287527272 | CVC-ColonDB : 0.8937203617747423 | ETIS-LaribPolypDB : 0.9031502480824841 | Kvasir : 0.9410302801779556 |
2022-01-03 00:25:36.873 | INFO     | __main__:<module>:262 - | epoch : 49 | val done |
2022-01-03 00:26:14.137 | INFO     | __main__:<module>:127 - | epoch : 50 | training done |
2022-01-03 00:26:27.040 | INFO     | __main__:<module>:254 - | epoch : 50 | CVC-300 : 0.9041500390722084 | CVC-ClinicDB : 0.948377558805718 | CVC-ColonDB : 0.8418880303249275 | ETIS-LaribPolypDB : 0.8357626621870048 | Kvasir : 0.9293664298189473 |
2022-01-03 00:26:27.040 | INFO     | __main__:<module>:262 - | epoch : 50 | val done |
2022-01-03 00:27:04.431 | INFO     | __main__:<module>:127 - | epoch : 51 | training done |
2022-01-03 00:27:17.596 | INFO     | __main__:<module>:254 - | epoch : 51 | CVC-300 : 0.9124960777285749 | CVC-ClinicDB : 0.9420849954859976 | CVC-ColonDB : 0.8761785263092235 | ETIS-LaribPolypDB : 0.873154252441926 | Kvasir : 0.922562179788051 |
2022-01-03 00:27:17.596 | INFO     | __main__:<module>:262 - | epoch : 51 | val done |
2022-01-03 00:27:54.776 | INFO     | __main__:<module>:127 - | epoch : 52 | training done |
2022-01-03 00:28:07.902 | INFO     | __main__:<module>:254 - | epoch : 52 | CVC-300 : 0.935848851038386 | CVC-ClinicDB : 0.9614359934300165 | CVC-ColonDB : 0.8863532316877502 | ETIS-LaribPolypDB : 0.8886453020997692 | Kvasir : 0.9307793102652503 |
2022-01-03 00:28:07.902 | INFO     | __main__:<module>:262 - | epoch : 52 | val done |
2022-01-03 00:28:45.039 | INFO     | __main__:<module>:127 - | epoch : 53 | training done |
2022-01-03 00:28:58.360 | INFO     | __main__:<module>:254 - | epoch : 53 | CVC-300 : 0.9318128200369185 | CVC-ClinicDB : 0.9601896371510833 | CVC-ColonDB : 0.8802588758564794 | ETIS-LaribPolypDB : 0.8798943150368251 | Kvasir : 0.9324727163456695 |
2022-01-03 00:28:58.360 | INFO     | __main__:<module>:262 - | epoch : 53 | val done |
2022-01-03 00:29:35.544 | INFO     | __main__:<module>:127 - | epoch : 54 | training done |
2022-01-03 00:29:48.698 | INFO     | __main__:<module>:254 - | epoch : 54 | CVC-300 : 0.9288042255732034 | CVC-ClinicDB : 0.9623151908600949 | CVC-ColonDB : 0.8829784361140701 | ETIS-LaribPolypDB : 0.8878847910858024 | Kvasir : 0.9257172036082919 |
2022-01-03 00:29:48.699 | INFO     | __main__:<module>:262 - | epoch : 54 | val done |
2022-01-03 00:30:26.466 | INFO     | __main__:<module>:127 - | epoch : 55 | training done |
2022-01-03 00:30:40.070 | INFO     | __main__:<module>:254 - | epoch : 55 | CVC-300 : 0.9396763292501922 | CVC-ClinicDB : 0.9671738426359511 | CVC-ColonDB : 0.8846424958489955 | ETIS-LaribPolypDB : 0.8936149481029667 | Kvasir : 0.939561237793465 |
2022-01-03 00:30:40.070 | INFO     | __main__:<module>:262 - | epoch : 55 | val done |
2022-01-03 00:31:17.243 | INFO     | __main__:<module>:127 - | epoch : 56 | training done |
2022-01-03 00:31:30.373 | INFO     | __main__:<module>:254 - | epoch : 56 | CVC-300 : 0.9363694251872208 | CVC-ClinicDB : 0.9688139232813286 | CVC-ColonDB : 0.8867826906972809 | ETIS-LaribPolypDB : 0.8937318614097046 | Kvasir : 0.9393753274545426 |
2022-01-03 00:31:30.373 | INFO     | __main__:<module>:262 - | epoch : 56 | val done |
2022-01-03 00:32:07.528 | INFO     | __main__:<module>:127 - | epoch : 57 | training done |
2022-01-03 00:32:20.749 | INFO     | __main__:<module>:254 - | epoch : 57 | CVC-300 : 0.9334383494314885 | CVC-ClinicDB : 0.9574749753818044 | CVC-ColonDB : 0.886463423627994 | ETIS-LaribPolypDB : 0.8866504200545973 | Kvasir : 0.9399511528893686 |
2022-01-03 00:32:20.750 | INFO     | __main__:<module>:262 - | epoch : 57 | val done |
2022-01-03 00:32:58.511 | INFO     | __main__:<module>:127 - | epoch : 58 | training done |
2022-01-03 00:33:11.658 | INFO     | __main__:<module>:254 - | epoch : 58 | CVC-300 : 0.9405393033595989 | CVC-ClinicDB : 0.9685832393739302 | CVC-ColonDB : 0.8953559155508376 | ETIS-LaribPolypDB : 0.9010027136631947 | Kvasir : 0.9371073283855085 |
2022-01-03 00:33:11.658 | INFO     | __main__:<module>:258 - | epoch : 58 | CVC-300 : 0.9405393033595989 | CVC-ClinicDB : 0.9685832393739302 | CVC-ColonDB : 0.8953559155508376 | ETIS-LaribPolypDB : 0.9010027136631947 | Kvasir : 0.9371073283855085 |
2022-01-03 00:33:11.659 | CRITICAL | __main__:<module>:259 - | epoch : 58 | best_val_dice_score : 0.928517700066614 |
2022-01-03 00:33:49.862 | INFO     | __main__:<module>:127 - | epoch : 59 | training done |
2022-01-03 00:34:03.162 | INFO     | __main__:<module>:254 - | epoch : 59 | CVC-300 : 0.9392254019984635 | CVC-ClinicDB : 0.9715338373770757 | CVC-ColonDB : 0.8905365541906695 | ETIS-LaribPolypDB : 0.8923619217188907 | Kvasir : 0.9304414284069383 |
2022-01-03 00:34:03.162 | INFO     | __main__:<module>:262 - | epoch : 59 | val done |
2022-01-03 00:34:40.343 | INFO     | __main__:<module>:127 - | epoch : 60 | training done |
2022-01-03 00:34:53.742 | INFO     | __main__:<module>:254 - | epoch : 60 | CVC-300 : 0.9195795351157117 | CVC-ClinicDB : 0.935740415991612 | CVC-ColonDB : 0.8595568059142492 | ETIS-LaribPolypDB : 0.8441610234463659 | Kvasir : 0.9324136047050153 |
2022-01-03 00:34:53.742 | INFO     | __main__:<module>:262 - | epoch : 60 | val done |
2022-01-03 00:35:31.400 | INFO     | __main__:<module>:127 - | epoch : 61 | training done |
2022-01-03 00:35:44.607 | INFO     | __main__:<module>:254 - | epoch : 61 | CVC-300 : 0.9234150202025451 | CVC-ClinicDB : 0.9470244699913046 | CVC-ColonDB : 0.876740449011819 | ETIS-LaribPolypDB : 0.8186472758475122 | Kvasir : 0.944503270325321 |
2022-01-03 00:35:44.607 | INFO     | __main__:<module>:262 - | epoch : 61 | val done |
2022-01-03 00:36:22.396 | INFO     | __main__:<module>:127 - | epoch : 62 | training done |
2022-01-03 00:36:35.664 | INFO     | __main__:<module>:254 - | epoch : 62 | CVC-300 : 0.9157461865441392 | CVC-ClinicDB : 0.9269735119717994 | CVC-ColonDB : 0.8685395481365044 | ETIS-LaribPolypDB : 0.8114299141125514 | Kvasir : 0.9281867387933338 |
2022-01-03 00:36:35.664 | INFO     | __main__:<module>:262 - | epoch : 62 | val done |
2022-01-03 00:37:12.917 | INFO     | __main__:<module>:127 - | epoch : 63 | training done |
2022-01-03 00:37:25.927 | INFO     | __main__:<module>:254 - | epoch : 63 | CVC-300 : 0.9280881597929128 | CVC-ClinicDB : 0.9458506353114262 | CVC-ColonDB : 0.8796032651380253 | ETIS-LaribPolypDB : 0.8743671568170012 | Kvasir : 0.9320459773388716 |
2022-01-03 00:37:25.928 | INFO     | __main__:<module>:262 - | epoch : 63 | val done |
2022-01-03 00:38:31.422 | INFO     | __main__:<module>:127 - | epoch : 64 | training done |
2022-01-03 00:38:46.576 | INFO     | __main__:<module>:254 - | epoch : 64 | CVC-300 : 0.9308526452617152 | CVC-ClinicDB : 0.960843098011223 | CVC-ColonDB : 0.8889107199227971 | ETIS-LaribPolypDB : 0.8794117821011728 | Kvasir : 0.9378225711631303 |
2022-01-03 00:38:46.576 | INFO     | __main__:<module>:262 - | epoch : 64 | val done |
